Id|RouteId|Route|AccountId|Account|Address|City|State|Location|Last24HoursSales|Last7DaysSales|Fill %|Sales|SoldoutItems|EmptyLanes|ItemsToPick|DaysSinceLastVisit|IsAccountOpen
698|28|Route 5|269|BMO Bank of Montreal (Mississauga)|2465 Argentia Rd|Mississauga|ON|9/F Lunchroom|3.0000|30.5000|63.851351351351351|131.2500|0|0|107|25|True
52|28|Route 5|139|Ceridian Canada Ltd. (Mississauga)|5600 Explorer Drive|Mississauga|ON|4F Kitchen||5.0000|85.135135135135135|5.0000|1|1|12|6|True
294|28|Route 5|139|Ceridian Canada Ltd. (Mississauga)|5600 Explorer Drive|Mississauga|ON|4F Kitchen|||41.060606060606060|0.0000|2|3|389|6|True
496|28|Route 5|253|CIBC Mellon - Mississauga|55 Standish Court|Mississauga|ON|12th Floor|||62.500000000000000|57.5000|1|1|90|38|True
495|28|Route 5|253|CIBC Mellon - Mississauga|55 Standish Court|Mississauga|ON|5th Floor|||51.666666666666666|99.5000|1|1|116|26|True
133|28|Route 5|20|CIMT College - Mississauga|7200 Goreway Dr|Mississauga|ON|3rd Floor Lunchroom|||35.555555555555555|117.0000|0|0|203|17|True
1108|28|Route 5|332|Cineplex - Courtney Park|110 Courtney Park Drive East|Mississauga|ON|Theatres 11-15||10.0000|70.454545454545454|163.0000|0|0|91|21|True
1109|28|Route 5|332|Cineplex - Courtney Park|110 Courtney Park Drive East|Mississauga|ON|Theatres 2-6|9.5000|129.0000|49.675324675324675|387.0000|0|0|155|21|True
1110|28|Route 5|333|Cineplex - Mississauga|309 Rathburn Road West|Mississauga|ON|2/F Balcony Area|18.5000|135.5000|45.666666666666666|540.0000|1|1|163|26|True
1304|28|Route 5|333|Cineplex - Mississauga|309 Rathburn Road West|Mississauga|ON|"By IMAX Theater "|19.0000|163.0000|59.333333333333333|570.5000|0|0|122|26|True
1111|28|Route 5|333|Cineplex - Mississauga|309 Rathburn Road West|Mississauga|ON|Lobby|||71.388888888888888|350.5000|0|0|52|17|True
1101|28|Route 5|330|Cineplex - Queensway|1025 The Queensway|Toronto|ON|Lobby|42.5000|184.5000|49.000000000000000|487.0000|0|0|153|34|True
1113|28|Route 5|334|Cineplex - SilverCity Brampton|50 Great Lakes Drive|Brampton|ON|Lobby|24.0000|194.0000|42.857142857142857|540.0000|1|1|176|8|False
1112|28|Route 5|334|Cineplex - SilverCity Brampton|50 Great Lakes Drive|Brampton|ON|Lobby|10.0000|132.0000|53.472222222222222|296.5000|0|0|134|8|False
1153|28|Route 5|326|Cineplex - SilverCity Yonge-Eglinton|2300 Yonge St|Toronto|ON|Lobby|33.0000|132.0000|62.337662337662337|347.0000|0|0|115|27|True
1094|28|Route 5|326|Cineplex - SilverCity Yonge-Eglinton|2300 Yonge St|Toronto|ON|Lobby|33.0000|208.0000|57.142857142857142|431.5000|0|0|132|27|True
296|28|Route 5|128|Desjardins Financial Security|95 St. Clair Ave W 7/F|Toronto|ON|G/F Cafeteria|||76.131687242798353|23.5000|0|0|58|29|True
214|28|Route 5|29|Dicom Transportation Group Canada|300 Biscayne Crescent|Brampton|ON|In kitchen|3.7500|19.0000|80.571428571428571|0.0000|0|0|68|0|True
77|28|Route 5|29|Dicom Transportation Group Canada|300 Biscayne Crescent|Brampton|ON|In kitchen|5.2500|55.2500|85.918854415274463|3.7500|0|0|59|0|True
135|28|Route 5|29|Dicom Transportation Group Canada|300 Biscayne Crescent|Brampton|ON|In kitchen|1.2500|41.5000|87.837837837837837|1.2500|0|0|54|0|True
385|28|Route 5|161|DPCDSB - Cardinal Ambrozic SS|10 Castle Oaks Crossing|Brampton|ON|In School|||80.000000000000000|46.0000|2|3|85|21|True
386|28|Route 5|195|DPCDSB - Our Lady of Mt. Carmel SS|3700 Trelawny Circle,|Mississauga|ON|In School|||41.882352941176470|358.0000|3|11|247|26|True
384|28|Route 5|172|DPCDSB - St. Augustine SS|27 Drinkwater Road,|Brampton|ON|In School|||72.235294117647058|142.0000|1|3|118|21|True
387|28|Route 5|196|DPCDSB - St. Michael SS|9130 Columbia Way|Bolton|ON|In School|||55.294117647058823|62.0000|1|6|190|56|True
530|28|Route 5|274|Ericsson Canada|2425 Matheson Boulevard East #200|Mississauga|ON|Lunchroom|2.2500|8.7500|76.721311475409836|97.5000|0|0|74|28|True
679|28|Route 5|274|Ericsson Canada|2425 Matheson Boulevard East #200|Mississauga|ON|Lunchroom|5.0000|12.5000|73.469387755102040|55.2500|0|0|78|28|True
1228|28|Route 5|365|George Brown College - Casa Loma Campus|160 Kendal Ave|Toronto|ON|3rd Floor, RM D309|||56.363636363636363|0.0000|0|0|96|11|True
1227|28|Route 5|365|George Brown College - Casa Loma Campus|160 Kendal Ave|Toronto|ON|4th Floor RM 418 Dasani|||65.540540540540540|102.2500|0|0|75|11|True
1226|28|Route 5|365|George Brown College - Casa Loma Campus|160 Kendal Ave|Toronto|ON|4th Floor Room 418 Coke|||81.250000000000000|14.2500|0|0|60|11|True
1222|28|Route 5|365|George Brown College - Casa Loma Campus|160 Kendal Ave|Toronto|ON|Gymnasium/C114 Bottom Floor Near Subway|||86.458333333333333|146.0000|0|0|39|27|True
1224|28|Route 5|365|George Brown College - Casa Loma Campus|160 Kendal Ave|Toronto|ON|Main Cafeteria Coke||9.7500|62.500000000000000|32.5000|1|1|120|11|True
1225|28|Route 5|365|George Brown College - Casa Loma Campus|160 Kendal Ave|Toronto|ON|Main Cafeteria Dasani|||62.171052631578947|368.0000|0|0|115|11|True
1382|28|Route 5|365|George Brown College - Casa Loma Campus|160 Kendal Ave|Toronto|ON|Main Cafeteria Monster|||33.552631578947368|364.5000|4|4|202|11|True
200|28|Route 5|40|Howard Johnson Toronto Lakeshore|14 Roncesvalles Avenue|Toronto|ON|In lobby|2.2500|4.5000|44.604316546762589|192.2500|2|2|154|27|True
121|28|Route 5|40|Howard Johnson Toronto Lakeshore|14 Roncesvalles Avenue|Toronto|ON|In lobby|||53.333333333333333|62.5000|10|12|62|27|True
865|28|Route 5|291|Humber College - Carrier Dr.|110 Carrier Dr|Etobicoke|ON|Hallway|||44.086021505376344|352.0000|0|0|208|33|True
864|28|Route 5|291|Humber College - Carrier Dr.|110 Carrier Dr|Etobicoke|ON|Hallway||4.5000|55.128205128205128|245.7500|0|0|138|33|True
871|28|Route 5|290|Humber College - Lakeshore Campus|2 Colonel Samuel Smith Park Dr|Etobicoke|ON|21 Col Samuel Smith Dr - F Bldg - Basement|||14.358974358974358|112.2500|3|3|167|21|True
867|28|Route 5|290|Humber College - Lakeshore Campus|2 Colonel Samuel Smith Park Dr|Etobicoke|ON|21Col Sam Smith Dr  G Bldg 1st Fl kitchen G102|||73.717948717948717|47.2500|0|0|82|35|True
875|28|Route 5|290|Humber College - Lakeshore Campus|2 Colonel Samuel Smith Park Dr|Etobicoke|ON|23 Col Samuel Smith Dr - H Bldg - 1/F|||71.103896103896103|67.5000|0|0|89|105|True
894|28|Route 5|290|Humber College - Lakeshore Campus|2 Colonel Samuel Smith Park Dr|Etobicoke|ON|300 Birmingham St. - Arts Media Studios|||57.371794871794871|179.2500|0|0|133|21|True
887|28|Route 5|290|Humber College - Lakeshore Campus|2 Colonel Samuel Smith Park Dr|Etobicoke|ON|A Bldg - 2/F Lounge|||65.677966101694915|68.7500|0|0|81|21|True
896|28|Route 5|290|Humber College - Lakeshore Campus|2 Colonel Samuel Smith Park Dr|Etobicoke|ON|Annex - Across Security Guard|||43.181818181818181|477.2500|1|1|225|21|True
891|28|Route 5|290|Humber College - Lakeshore Campus|2 Colonel Samuel Smith Park Dr|Etobicoke|ON|Art Commons|||64.285714285714285|115.2500|1|1|106|47|True
900|28|Route 5|290|Humber College - Lakeshore Campus|2 Colonel Samuel Smith Park Dr|Etobicoke|ON|Athletic Center|||64.583333333333333|53.5000|2|2|85|62|True
885|28|Route 5|290|Humber College - Lakeshore Campus|2 Colonel Samuel Smith Park Dr|Etobicoke|ON|Cafeteria - Alcove A, AX&B|||79.746835443037974|10.7500|0|0|64|62|True
1331|28|Route 5|290|Humber College - Lakeshore Campus|2 Colonel Samuel Smith Park Dr|Etobicoke|ON|L Bldg - 2/F Study Area||11.0000|56.410256410256410|194.7500|1|1|149|21|True
1332|28|Route 5|290|Humber College - Lakeshore Campus|2 Colonel Samuel Smith Park Dr|Etobicoke|ON|L Bldg - 2/F Study Area||6.2500|66.666666666666666|185.0000|0|0|84|21|True
1333|28|Route 5|290|Humber College - Lakeshore Campus|2 Colonel Samuel Smith Park Dr|Etobicoke|ON|L Bldg - 2/F Study Area|||50.000000000000000|445.0000|0|0|160|62|True
879|28|Route 5|290|Humber College - Lakeshore Campus|2 Colonel Samuel Smith Park Dr|Etobicoke|ON|Res Lobby|||67.241379310344827|112.7500|0|0|75|21|True
878|28|Route 5|290|Humber College - Lakeshore Campus|2 Colonel Samuel Smith Park Dr|Etobicoke|ON|Res Lobby|||42.783505154639175|270.5000|1|1|111|35|True
882|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|1/F N Bldg - Design Centre|||56.250000000000000|168.0000|0|0|100|55|True
881|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|1/F N Bldg - Design Centre|||20.138888888888888|82.5000|2|2|83|73|True
884|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|Athletics|2.7500|20.5000|73.387096774193548|265.5000|0|0|99|14|True
873|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|B Bldg - 3/F (Staff Kitchen)|||60.897435897435897|60.5000|0|0|61|40|True
877|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|E Bldg - 2/F||7.5000|79.427083333333333|32.5000|1|1|80|14|True
888|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|Food Emporium - Corner by Exit Doors|||78.896103896103896|89.2500|0|0|65|32|True
886|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|Food Emporium - Machine Bank - Coke #1||2.7500|81.089743589743589|27.5000|1|1|53|14|True
892|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|Food Emporium - Machine Bank - Coke #2|||63.750000000000000|41.2500|1|1|116|14|True
889|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|Food Emporium - Machine Bank - Dasani|||89.152542372881355|9.0000|0|0|33|14|True
890|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|Food Emporium - Machine Bank - Powerade|||67.763157894736842|28.0000|1|1|98|14|True
872|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|H E Bldg - 3/F Ramp|||92.447916666666666|17.2500|0|0|30|14|True
870|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|H E Bldg - 4/F||5.5000|86.944444444444444|5.5000|0|0|49|14|True
880|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|K H Ramp||2.7500|78.014184397163120|53.7500|0|0|62|14|True
876|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|L Bldg - 2/F|||79.360465116279069|2.7500|1|1|72|14|True
907|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|L Bldg - Main Floor||17.7500|80.416666666666666|38.7500|0|0|44|14|True
874|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|L Bldg - Main Floor|||37.908496732026143|426.7500|1|1|66|21|True
1357|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|LRC 1/F - Floor Ramp to Link|10.0000|31.0000|59.375000000000000|159.7500|0|0|121|14|True
1356|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|LRC 1/F - Floor Ramp to Link||9.7500|19.791666666666666|166.2500|2|2|144|14|True
866|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|LRC 3/F - Outside Main Elevator|||65.897435897435897|100.0000|0|0|115|14|True
893|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|Main Hall - Across Humber Rm||5.7500|81.769436997319034|42.0000|0|0|67|14|True
897|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|Main Hall - Across Humber Rm||8.2500|70.617283950617283|35.7500|1|1|118|14|True
895|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|Main Hall - Across Humber Rm||33.2500|62.601626016260162|100.5000|0|0|138|14|True
901|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|Residence - Lobby|||68.037974683544303|203.7500|0|0|101|32|True
903|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|Residence - Lobby|||34.391534391534391|743.5000|3|3|59|26|True
899|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|Residence Gym|||80.194805194805194|94.5000|0|0|61|48|True
904|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|UofG Bldg - 1/F - Coke||2.7500|67.195767195767195|138.5000|0|0|123|21|True
905|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|UofG Bldg - 1/F - Dasani|||57.758620689655172|230.0000|0|0|97|32|True
906|28|Route 5|289|Humber College - North Campus|205 Humber College Blvd|Toronto|ON|UofG Bldg - 1/F - VW|||75.714285714285714|139.7500|0|0|68|32|True
1329|28|Route 5|390|Humber College - Real Estate|30 Carrier Dr|Etobicoke|ON|1/F||2.7500|68.269230769230769|120.0000|0|0|99|45|True
1330|28|Route 5|390|Humber College - Real Estate|30 Carrier Dr|Etobicoke|ON|2/F|||76.923076923076923|44.0000|0|0|72|45|True
1139|28|Route 5|389|JCF - Brittania Adult Education Centre|100 Elm Dr|Mississauga|ON|Cafeteria|||62.241379310344827|338.0000|4|4|219|25|True
1318|28|Route 5|389|JCF - Brittania Adult Education Centre|100 Elm Dr|Mississauga|ON|Cafeteria|||60.130718954248366|200.7500|0|0|122|39|True
1319|28|Route 5|389|JCF - Brittania Adult Education Centre|100 Elm Dr|Mississauga|ON|Cafeteria|||58.666666666666666|174.2500|0|0|124|39|True
1315|28|Route 5|388|"JCF - HJA Brown Education Centre "|5650 Hurontario St|Mississauga|ON|Cafeteria||2.0000|266.666666666666666|91.0000|7|7|28|28|True
1316|28|Route 5|388|"JCF - HJA Brown Education Centre "|5650 Hurontario St|Mississauga|ON|Cafeteria||3.2500|79.000000000000000|41.2500|0|0|63|39|True
12|28|Route 5|385|JCF - Holy Name of Mary College School|2241 Mississauga Rd|Mississauga|ON|"Cafeteria "|||82.364729458917835|60.0000|0|0|88|10|True
1314|28|Route 5|385|JCF - Holy Name of Mary College School|2241 Mississauga Rd|Mississauga|ON|"Cafeteria "|||69.281045751633986|33.0000|0|0|94|10|True
17|28|Route 5|386|JCF - John Fraser Secondary School|2665 Erin Centr Blvd|Misssissauga|ON|Cafeteria|||95.102040816326530|4.5000|0|0|12|10|True
1320|28|Route 5|386|JCF - John Fraser Secondary School|2665 Erin Centr Blvd|Misssissauga|ON|Cafeteria|||76.923076923076923|4.0000|0|0|48|10|True
1321|28|Route 5|386|JCF - John Fraser Secondary School|2665 Erin Centr Blvd|Misssissauga|ON|Outside of Cafe|||83.000000000000000|117.2500|0|0|51|39|True
1322|28|Route 5|387|JCF - Mississauga Secondary School|550 CourtneyPark Drive West|Mississauga|ON|Cafeteria|||49.519230769230769|120.5000|2|2|105|28|True
62|28|Route 5|387|JCF - Mississauga Secondary School|550 CourtneyPark Drive West|Mississauga|ON|Hallway|||85.958904109589041|15.5000|0|0|41|28|True
1323|28|Route 5|387|JCF - Mississauga Secondary School|550 CourtneyPark Drive West|Mississauga|ON|Hallway|||76.538461538461538|88.0000|0|0|61|28|True
201|28|Route 5|50|Levi Strauss and Co.|90 Claireville Dr.|Etobicoke|ON|In kitchen|5.0000|51.2500|13.111111111111111|360.0000|3|3|391|10|True
9|28|Route 5|50|Levi Strauss and Co.|90 Claireville Dr.|Etobicoke|ON|In kitchen|21.7500|95.2500|18.875502008032128|343.0000|12|12|202|10|True
6|28|Route 5|65|Paramount Pallet|1330 Martin Grove Rd|Toronto|ON|In lunchroom||5.7500|86.163522012578616|5.7500|0|0|27|8|True
155|28|Route 5|65|Paramount Pallet|1330 Martin Grove Rd|Toronto|ON|In lunchroom|6.0000|25.0000|73.927392739273927|25.0000|0|0|158|8|True
374|28|Route 5|65|Paramount Pallet|1330 Martin Grove Rd|Toronto|ON|In lunchroom|||83.333333333333333|24.0000|0|0|8|28|True
56|28|Route 5|71|Royal Building Products|30 Royal Group Crescent|Woodbridge|ON|Employee Lunchroom||2.7500|82.352941176470588|68.2500|3|3|61|18|True
160|28|Route 5|71|Royal Building Products|30 Royal Group Crescent|Woodbridge|ON|Employee Lunchroom||2.5000|64.200000000000000|92.5000|0|0|179|18|True
312|28|Route 5|152|S&P Data, LLC|1920 Yonge St Ste 400|Toronto|ON|In Lunchroom|20.5000|121.2500|68.108108108108108|184.5000|2|2|177|7|True
314|28|Route 5|152|S&P Data, LLC|1920 Yonge St Ste 400|Toronto|ON|In Lunchroom|26.2500|176.2500|58.333333333333333|282.2500|0|0|150|7|True
108|28|Route 5|74|Sephora Beauty Canada|5560 Explorer Dr 2/F|Mississauga|ON|Lunchroom|0.5000|6.5000|88.636363636363636|11.0000|0|0|40|6|True
161|28|Route 5|75|Shepherd Thermoforming & Packaging Inc.|5 Abacus Rd|Brampton|ON|Lunchroom||1.5000|80.909090909090909|10.5000|0|0|84|21|True
174|28|Route 5|155|Simons - Square One|100 City Centre Drive Unit #1-814|Mississauga|ON|In Lunchroom|2.5000|36.5000|8.000000000000000|182.7500|4|4|276|28|True
5|28|Route 5|155|Simons - Square One|100 City Centre Drive Unit #1-814|Mississauga|ON|In Lunchroom|3.0000|39.0000|56.858407079646017|221.5000|5|5|195|28|True
149|28|Route 5|395|SS & C Technologies|5255 Orbitor Dr|Mississagua|ON|3/F Lunchroom|5.5000|35.5000|64.848484848484848|49.5000|1|1|261|10|True
1317|28|Route 5|395|SS & C Technologies|5255 Orbitor Dr|Mississagua|ON|3/F Lunchroom|1.0000|11.2500|70.560747663551401|15.7500|0|0|189|10|True
1344|28|Route 5|395|SS & C Technologies|5255 Orbitor Dr|Mississagua|ON|3/F Lunchroom|||61.633281972265023|236.2500|0|0|115|10|True
305|28|Route 5|84|Subaru Canada, Inc.|560 Suffolk Court|Mississauga|ON|Office Lunchroom|5.0000|8.0000|51.351351351351351|48.7500|9|9|72|17|True
307|28|Route 5|84|Subaru Canada, Inc.|560 Suffolk Court|Mississauga|ON|Office Lunchroom|||72.992700729927007|27.5000|0|0|83|62|True
454|28|Route 5|84|Subaru Canada, Inc.|560 Suffolk Court|Mississauga|ON|Warehouse Lunchroom|2.0000|8.0000|52.970297029702970|92.7500|1|1|95|41|True
112|28|Route 5|84|Subaru Canada, Inc.|560 Suffolk Court|Mississauga|ON|Warehouse Lunchroom|||39.759036144578313|37.2500|11|11|100|17|True
194|28|Route 5|105|Toronto Rehabilitation Institute - Bickle Center|130 Dunn Ave|Toronto|ON|Basement Cafeteria|1.7500|18.0000|58.050847457627118|67.0000|0|0|99|24|True
193|28|Route 5|105|Toronto Rehabilitation Institute - Bickle Center|130 Dunn Ave|Toronto|ON|In cafeteria (Coke-branded)||72.7500|30.072463768115942|339.0000|3|3|193|24|True
59|28|Route 5|105|Toronto Rehabilitation Institute - Bickle Center|130 Dunn Ave|Toronto|ON|In Vending Room|8.0000|35.0000|43.367346938775510|200.5000|4|5|111|24|True
22|28|Route 5|105|Toronto Rehabilitation Institute - Bickle Center|130 Dunn Ave|Toronto|ON|In Vending Room||||0.0000|||0|29|True
309|28|Route 5|105|Toronto Rehabilitation Institute - Bickle Center|130 Dunn Ave|Toronto|ON|In Vending Room||||0.0000|||0|0|True
990|28|Route 5|356|Toronto-Dominion Bank - Tahoe|4880 Tahoe Blvd|Mississauga|ON|G/F Lunchroom|2.5000|64.0000|54.666666666666666|214.5000|0|0|136|26|True
1141|28|Route 5|356|Toronto-Dominion Bank - Tahoe|4880 Tahoe Blvd|Mississauga|ON|G/F Lunchroom|4.5000|41.5000|47.981366459627329|439.2500|12|12|335|26|True
1137|28|Route 5|353|United Parcel Service - Brampton|15 West Drive|Brampton|ON|Lunchroom|18.2500|132.7500|68.987341772151898|150.5000|2|2|147|10|True
1138|28|Route 5|353|United Parcel Service - Brampton|15 West Drive|Brampton|ON|Lunchroom|15.7500|87.7500|62.868369351669941|100.2500|0|0|189|10|True
14|28|Route 5|372|United Parcel Service - Mississauga|3195 Airway Drive|Mississauga|ON|Lunchroom|3.7500|25.5000|84.291187739463601|35.5000|0|0|41|10|True
1|28|Route 5|372|United Parcel Service - Mississauga|3195 Airway Drive|Mississauga|ON|Lunchroom|3.5000|52.5000|64.736842105263157|63.5000|1|1|67|10|True
23|28|Route 5|372|United Parcel Service - Mississauga|3195 Airway Drive|Mississauga|ON|Lunchroom||||0.0000|||0|31|True
987|28|Route 5|372|United Parcel Service - Mississauga|3195 Airway Drive|Mississauga|ON|Lunchroom|3.0000|47.0000|53.597122302158273|54.5000|1|1|129|10|True
1087|28|Route 5|372|United Parcel Service - Mississauga|3195 Airway Drive|Mississauga|ON|Lunchroom|4.5000|66.0000|66.666666666666666|77.5000|0|0|102|10|True
199|28|Route 5|95|VIA Rail Canada|50 Drummond Street, Unit C|Toronto|ON|2/F Cafeteria|8.0000|36.7500|52.272727272727272|245.5000|0|0|315|34|True
107|28|Route 5|95|VIA Rail Canada|50 Drummond Street, Unit C|Toronto|ON|2/F Cafeteria|||47.000000000000000|124.5000|13|13|212|34|True
31|28|Route 5|95|VIA Rail Canada|50 Drummond Street, Unit C|Toronto|ON|2/F Cafeteria||||0.0000|||0|34|True
1301|28|Route 5|95|VIA Rail Canada|50 Drummond Street, Unit C|Toronto|ON|2/F Cafeteria||||0.0000|||0|0|True
1260|28|Route 5|425|WSP Canada Inc|610 Chartwell Road Unit 300|Oakville|ON|Lunchroom||1.5000|93.809523809523809|12.0000|0|0|28|26|True
1378|28|Route 5|425|WSP Canada Inc|610 Chartwell Road Unit 300|Oakville|ON|Lunchroom|||0.000000000000000|0.0000|6|6|550|26|True
712|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Boo Blaster - Coke||137.7500|54.375000000000000|137.7500|0|0|73|20|True
713|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Boo Blaster - Dasani|||98.958333333333333|271.0000|1|1|34|91|True
714|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Boo Blaster - Powerade||63.2500|97.297297297297297|230.0000|0|0|16|91|True
731|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Crystal Arcade||||0.0000|0|0|0|118|True
805|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Crystal Arcade Basketball - Powerade||||5.7500|0|0|0|44|True
776|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Dino Walk Front Gate - Coke||66.5000|66.875000000000000|95.0000|0|0|53|20|True
777|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Dino Walk Front Gate - Dasani||123.7500|38.297872340425531|242.7500|0|0|58|20|True
741|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Flight Deck - Powerade||||0.0000|0|0|0|45|True
742|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Front Gate - Coke||4.7500|203.125000000000000|80.7500|0|0|0|90|True
744|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Front Gate - Dasani||119.2500|39.583333333333333|181.2500|0|0|58|19|True
745|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Front Gate - Powerade|||130.000000000000000|126.5000|0|0|6|32|True
743|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Front Gate - Zero|||50.520833333333333|39.0000|1|1|43|32|True
753|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Leviathan - Dasani||||0.0000|0|0|0|44|True
715|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Maple Park Tree House - Coke||38.0000|115.625000000000000|80.7500|0|0|0|123|True
717|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Maple Park Tree House - Dasani||85.7500|50.000000000000000|181.0000|0|0|48|20|True
718|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Maple Park Tree House - Powerade||46.0000|70.000000000000000|109.2500|0|0|35|33|True
716|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Maple Park Tree House - Zero|||58.333333333333333|39.0000|2|2|39|33|True
747|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Parent Rest Zone||92.2500|49.236641221374045|397.5000|0|0|133|108|True
762|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Psyclone - Coke||||0.0000|0|0|0|46|True
767|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Riptide - Coke||61.7500|44.791666666666666|129.2500|0|0|104|33|True
768|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Riptide - Dasani|||0.000000000000000|910.2500|3|3|24|20|True
769|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Riptide - Powerade||69.0000|60.833333333333333|161.0000|0|0|47|33|True
750|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Snoopy Putt - Coke||223.2500|35.625000000000000|323.0000|1|1|103|33|True
748|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Snoopy Putt - Dasani|||66.666666666666666|525.7500|1|1|37|33|True
749|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Snoopy Putt - Powerade||57.5000|86.363636363636363|132.2500|0|0|32|33|True
786|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Sprite Basketball Hoop|164.5000|164.5000|52.777777777777777|164.5000|1|1|133|19|True
736|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Staff - Behind Coasters Rest||||0.0000|0|0|0|115|True
730|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|"Staff - Corner Stone Cafe "|||26.111111111111111|22.0000|2|2|94|123|True
800|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Staff - Food Services||8.0000|13.095238095238095|183.0000|4|4|219|93|True
746|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Staff - Hanna Barb Bldg||41.5000||179.5000|0|0|0|93|True
756|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Staff - Loss First Aid|6.0000|51.5000|47.133757961783439|185.0000|2|2|166|20|True
757|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Staff - Maintenance|||0.000000000000000|1025.0000|8|8|233|20|True
758|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Staff - Paramount Theatre||13.0000||21.0000|0|0|0|83|True
779|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Staff - Special Effect||||10.0000|0|0|0|83|True
